conversation_id,turn_no,utterance,new_agent_reply,Gemma Single Response,PPL,BLEU-2,BERTScore-F1,Distinct-2,ROUGE-1
49,13,"No, I do not like to change that.","Thanks for your consent, we are adding Binocular rental as an amenity.","Okay, let me see what else we have.",82.319,0.026,0.379,1.0,0.1
49,15,"I've been asking this thing, I want one.",I understand your needs and provide you the best services. We have a luxury cruise ship that provides you luxury and several activities on board. Please consider our budget of $25500.,"Okay, let's get that for you.",28.231,0.001,0.359,1.0,0.105
49,17,"No, I do not like to go with a cruise ship.",Consent_response,"Okay, let's explore other options then.",81.449,0.0,0.229,1.0,0.0
49,19,It's too expensive for me.,"Once you are going to experience the luxurious cruise in the sea with onboard activities such as casino, fine dining restaurants, themed parties, and kids game room, you will never regret choosing this package. Please increase your budget to $25000.",I understand. Let's explore other options.,104.268,0.0,0.34,1.0,0.0
49,21,"I want to enjoy the cruise trip with kids, you are not offering any discount, so I cannot go any higher than $19500.","Sorry sir, we cannot match your expectations and your budget.",I understand. Let me see what I can do. How about this: $18800?,38.685,0.0,0.372,1.0,0.0
50,1,What do we have for guided tours included in the Historical Architecture Tour?,"The package will take you to historical places of the city, where you can witness historical architecture. This package will provide you a guided tour for exploring all the places.","We offer walking tours, small-group bus tours, and private guided options.",78.213,0.005,0.488,1.0,0.095
50,3,"I like to visit the virtual world, please add VR experience.","Ok, thanks for adding. After adding the amenity Virtual Reality experiences, the package cost is $25300.","Okay, we can add a VR experience to your tour.",120.799,0.0,0.554,1.0,0.077
50,5,Could you tell me what are the amenities coming with the Historical Architecture Tour?,"Sir, this package will provide you lots of amenities like Accommodation, Transportation, Meals, Guided Tours, and Architectural Walks which will provide you lots of joy and thrilling experiences.",The Historical Architecture Tour includes guided tours and virtual reality experiences.,102.577,0.009,0.588,1.0,0.256
50,7,"You are a customer and you are in conversation with the agent, he is describing a tour package with amenities like Meals, Guided Tours, and Architectural Walks, and you're asking for a custom package.",We can provide you a customized package. We can provide you the same amenities that this package offers.,"Okay, let's create a custom package for you. What specific elements would you like to add or change?",19.66,0.031,0.514,1.0,0.27
50,9,"No, sorry sir, as per my budget, I can only afford $21400.","The package costs $25000. We are going to provide you the best accommodation, but also the most luxurious car for your city exploration, which will give you an amazing experience. Since the actual price is $25000, please reconsider your budget.","Okay, let’s see what we can do within your budget of $21400.",21.414,0.003,0.496,1.0,0.113
50,11,No thanks. I don't have a good budget for my tour. I must not go for luxurious things. I am a person of middle class.,"That's alright, we will remove the amenity Binoculars rental from the tour package.","Okay, I understand. Let's focus on a more budget-friendly option.",21.069,0.0,0.446,1.0,0.077
50,13,"I can go up to $19400, without binoculars I can go with that budget?","Sir, I would like to recommend the amenity Historical guidebook, by which the cost of the tour package will be $25300. Would you like to?","Yes, with $19400, you can go ahead.",102.232,0.004,0.492,1.0,0.062
50,15,"Ok, I would like to add the Historical guidebook as an amenity.","Thanks for your consent, we are adding the Historical guidebook as an amenity.","Okay, adding the Historical guidebook. The package cost is now $25300.",563.653,0.195,0.575,1.0,0.333
50,17,"Thank you, can you provide a concession with the package?","Thanks for your time, but we can't close the deal now. We will keep in touch later.",Certainly. The package cost is $25300 with the Historical guidebook. We can offer a 5% discount.,150.036,0.027,0.409,1.0,0.176
51,1,What kind of accommodation comes with the Wellness Retreat?,"We offer a range of accommodations like Healthy Cuisine, Yoga and Meditation, and many other wellness treatments in the Wellness Retreat.","We offer deluxe rooms, suites, and private villas, all with spa access.",67.579,0.071,0.608,1.0,0.182
51,3,What is included with meals in the Wellness Retreat?,"The package has different options of meals. You can select your own menu, and the service provider will provide you healthy and vegetarian meals which will help in your weight loss.","Healthy cuisine, yoga, and meditation sessions are included.",419.79,0.002,0.498,1.0,0.103
51,5,I??ª?ll buy the package for $12700.,"Sorry sir, the package costs $14400.",Excellent choice! I’ll go ahead and book that for you.,45.538,0.0,0.424,1.0,0.0
51,7,"It??ª?s not possible, I cannot go any higher than $12700.","You can close the deal with my acceptance, thanks.",I understand. Let me see what alternatives we have.,129.328,0.0,0.436,1.0,0.0
52,1,What are the accommodations in the Mountain Resort?,"This package offers a range of amenities like scenic rides, snowboarding, mountain biking, rock climbing, indoor swimming pool, gourmet dining, and rock climbing, providing lots of adventurous joy and thrilling experiences.","We have a range of rooms and suites, from cozy cabins to luxurious villas.",23.421,0.062,0.548,1.0,0.178
52,3,What about the transportation facility in Mountain Resort?,"Our package includes a range of amenities such as scenic rides, snowboarding, mountain biking, rock climbing, indoor swimming pool, and gourmet dining.",Shuttle service and car rentals are available.,138.507,0.006,0.533,1.0,0.069
52,5,"I don't have a snowboard, please add snowboarding gear to the package.","Oh, sorry, there is a problem. After adding the snowboarding gear, the final cost of the package is $20100.","Okay, I've added snowboarding gear to the package.",144.634,0.015,0.604,1.0,0.357
52,7,"I cannot afford $20100, can you make snowboarding optional?","Yes, snowboarding is optional. It will cost you an additional $2300.","Okay, let's make snowboarding optional.",521.549,0.03,0.557,1.0,0.235
52,9,"You add this to $16700, now I am okay to go ahead.","Thanks for the deal, it was nice talking with you. Have a nice day.",Great! Let's proceed with the $16700 package then.,59.072,0.028,0.353,1.0,0.174
53,1,Could you tell me about accommodation in Beach Resort?,"This package is offering accommodation, transportation, meals, and island excursions.","Sure, we have several options.",109.148,0.0,0.394,1.0,0.0
53,3,How is the price of the package?,The package will cost you $21900.,It starts from $1500 per person.,62.099,0.0,0.578,1.0,0.0
53,5,"I like to explore scuba, please add Scuba Diving to the package.","Sorry, Sir, after adding Scuba Diving, the package cost is $22900.","Okay, I’ll add scuba diving to the package for an additional $1500.",39.891,0.123,0.64,1.0,0.333
53,7,"I don't like games, I want to remove a beach game.","It's fine if you don't like beach games, but as an option, we can recommend beachfront lounging for a better budget. The package will cost you $22900.","Okay, I’ll remove the beach game. The package cost will be $21900.",99.571,0.056,0.637,1.0,0.286
53,9,"Okay, I would like to add Beach Game as an amenity.","Thanks for your consent, we are adding Beach Games as an amenity.","Okay, let's add the Beach Game. The package cost will be $23900.",119.106,0.028,0.524,1.0,0.16
53,11,Tell the transportation availability in Beach Resort.,"The package is offering services with amenities like Scuba Diving, Beach Games, Jet Skiing, Kids club, Beachfront Lounging, and Scooter rentals.",Round-trip airport transfers are included.,142.804,0.0,0.459,1.0,0.0
53,13,What kind of meals are included in the Beach Resort?,"This package offers breakfast, lunch, and dinner buffet with a wide selection of both international and local cuisine.","Breakfast, lunch, and dinner are included.",25.379,0.061,0.633,1.0,0.333
53,15,Does it include 3 meals? Because I don't want to have a tour package including 3 meals.,"No problem, sir, I will change my budget to $22200.","Yes, it includes 3 meals.",242.454,0.0,0.471,1.0,0.0
53,17,Let's close the deal.,"We??ª?ll have to have a concession, I can offer you the package at $21400.",Great! Let's finalize the booking then.,78.616,0.015,0.421,1.0,0.091
53,19,"That's too high, can we have a deal for $16900?","Sir, that is a big request. I can sell this package at $20700, but if you lose your job, I won??ª?t be able to honor the commitment.","Certainly, let me check on that for you.",62.226,0.004,0.405,1.0,0.111
53,21,"Thanks for that offer, but even $17200 is not under my budget.",We cannot give you this deal at such a low rate.,Let's see what we can do. How about $18900?,24.811,0.0,0.362,1.0,0.095
